form	lemma	POS	morph
གཉིས་པ་	གཉིས་པ་	NUM
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
། །		PUNCT
ཉི་མ་	ཉི་མ་	NOUN
འི་	གི་	PART
གུང་	གུང་	ADV
ཡང་	ཀྱང་	PART
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
ཤིང་	ཅིང་	PART
། །		PUNCT
ཉིན་མཚན་	ཉིན་མཚན་	ADV
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
ཤོག་	ཤོག་	VERB
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
ལ་	ལ་	PART
སྡིག་པ་	སྡིག་པ་	VERB
ར་	ལ་	PART
མ་	མ་	PART
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
།		PUNCT
སྐབས་	སྐབས་	NOUN
འདི་	འདི་	DET
ར་	ལ་	PART
བྱང་	བྱང་	NOUN
ཕྱག་	ཕྱག་	NOUN
གང་	གང་	NO_POS
འོ་	འོ་	VERB
དང་	དང་	NO_POS
།		PUNCT
གཙོ་བོ་	གཙོ་བོ་	ADJ
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
འགྲོ་བ་	འགྲོ་བ་	VERB
འི་	གི་	PART
མགོན་	མགོན་	NOUN
། །		PUNCT
འགྲོ་བ་	འགྲོ་བ་	VERB
འི་	གི་	PART
སྐྱོབ་པ་	སྐྱོབ་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
བརྩོན་པ་	བརྩོན་པ་	VERB
། །		PUNCT
སྟོབས་ཆེན་	སྟོབས་ཆེན་	OTHER
འཇིགས་པ་	འཇིགས་པ་	VERB
ཀུན་	ཀུན་	DET
སེལ་	སེལ་	VERB
ལ་	ལ་	PART
། །		PUNCT
ཚེ་	ཚེ་	NOUN
འདའ་	འདའ་	VERB
སྐྱབས་	སྐྱབས་	NOUN
སུ་	ལ་	PART
མཆི་	མཆི་	NO_POS
ལགས་སོ་	ལགས་སོ་	NO_POS
། །		PUNCT
དེ་	སྟེ་	PART
ཡི་	གི་	PART
ཐུགས་	ཐུགས་	NOUN
སུ་	ལ་	PART
ཆུད་པ་	ཆུད་པ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
། །		PUNCT
འཁོར་བ་	འཁོར་བ་	NOUN
འི་	གི་	PART
འཇིགས་པ་	འཇིགས་པ་	VERB
སེལ་	སེལ་	VERB
མཛད་	མཛད་	VERB
དང་	དང་	NO_POS
། །		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སེམས་དཔ་	སེམས་དཔའ་	NOUN
འི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
ལ་	ལ་	PART
ཡང་	ཀྱང་	PART
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
ཚེ་	ཚེ་	NOUN
འདའ་	འདའ་	VERB
སྐྱབས་	སྐྱབས་	NOUN
སུ་	ལ་	PART
མཆི་	མཆི་	NO_POS
། །		PUNCT
ཚེ་	ཚེ་	NOUN
འདའ་	འདའ་	VERB
འཇིགས་པ་	འཇིགས་པ་	VERB
ས་	གིས་	PART
རྣམ་	རྣམ་	NOUN
སྐྲག་	སྐྲག་	VERB
ན་	ནས་	PART
། །		PUNCT
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
བཟང་	བཟང་	VERB
ལ་	ལ་	PART
ཚེ་	ཚེ་	NOUN
འདའ་	འདའ་	VERB
འབུལ་	འབུལ་	NO_POS
། །		PUNCT
འཇམ་པ་	འཇམ་པ་	VERB
འི་	གི་	PART
དབྱངས་	དབྱངས་	NOUN
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
ཀྱིས་	གིས་	PART
། །		PUNCT
ཚེ་	ཚེ་	NOUN
འདའ་	འདའ་	VERB
ལུས་	ལུས་	NOUN
འདི་	འདི་	DET
འབུལ་བ་	འབུལ་བ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
། །		PUNCT
ཐུགས་རྗེ་	ཐུགས་རྗེ་	NOUN
ས་	གིས་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
མ་འཁྲུལ་བ་	མ་འཁྲུལ་བ་	NO_POS
འི་	གི་	PART
། །		PUNCT
སྤྱན་རས་	སྤྱན་རས་	NO_POS
གཟིགས་	གཟིགས་	VERB
མགོན་	མགོན་	NOUN
དེ་	སྟེ་	PART
ལ་	ལ་	PART
ཡང་	ཀྱང་	PART
། །		PUNCT
ཉམ་ཐག་	ཉམ་ཐག་	NOUN
ང་རོ་	ང་རོ་	NOUN
ས་	གིས་	PART
འོ་དོད་	འོ་དོད་	INTJ
འབོད་	འབོད་	VERB
། །		PUNCT
སྡིག་	སྡིག་	NOUN
ལྡན་	ལྡན་	VERB
འདི་	འདི་	DET
ལ་	ལ་	PART
བསྐྱབ་	བསྐྱབ་	NO_POS
ཏུ་	ལ་	PART
གསོལ་	གསོལ་	VERB
། །		PUNCT
འཕགས་པ་	འཕགས་པ་	VERB
ནམ་མཁ་	ནམ་མཁའ་	NOUN
འི་	གི་	PART
སྙིང་པོ་	སྙིང་པོ་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
ས་	ས་	ADP
ཡི་	གི་	PART
སྙིང་པོ་	སྙིང་པོ་	NOUN
དག་	དག་	DET
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
། །		PUNCT
ཐུགས་རྗེ་	ཐུགས་རྗེ་	NOUN
འི་	གི་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	PART
། །		PUNCT
སྐྱབས་	སྐྱབས་	NOUN
ཚོལ་	ཚོལ་	VERB
སྙིང་	སྙིང་	NOUN
ན་	ནས་	PART
འོ་	གོ་	PART
འདོད་	འདོད་	VERB
འབོད་	འབོད་	VERB
། །		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
མཐོང་	མཐོང་	VERB
ན་	ལ་	PART
གཤིན་རྗེ་	གཤིན་རྗེ་	OTHER
ཡི་	གི་	PART
། །		PUNCT
ཕོ་ཉ་	ཕོ་ཉ་	NOUN
ལ་སོགས་	ལ་སོགས་	NO_POS
སྡང་བ་	སྡང་བ་	VERB
རྣམས་	རྣམས་	DET
། །		PUNCT
སྐྲག་	སྐྲག་	VERB
ན་	ནས་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
བཅུ་		
འབྱེར་		NON_WORD
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
། །		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཅན་	ཅན་	PART
ལ་	ལ་	PART
སྐྱབས་	སྐྱབས་	NOUN
སུ་	ལ་	PART
མཆི་	མཆི་	NO_POS
། །		PUNCT
སྔོན་ཆད་	སྔོན་ཆད་	ADV
ཁྱེད་	ཁྱེད་	PRON
ཀྱི་	གི་	PART
བཀའ་	བཀའ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདའ་	འདའ་	VERB
། །		PUNCT
ད་ནི་	ད་ནི་	NO_POS
འཇིགས་པ་	འཇིགས་པ་	VERB
ཆེ་	ཆེ་	VERB
ར་	ལ་	PART
མཐོང་	མཐོང་	VERB
ན་	ནས་	PART
། །		PUNCT
ཁྱེད་	ཁྱེད་	PRON
ལ་	ལ་	PART
སྐྱབས་	སྐྱབས་	NOUN
སུ་	ལ་	PART
མཆི་	མཆི་	NO_POS
ལགས་	ལགས་	AUX
ཀྱི་	གི་	PART
། །		PUNCT
འཇིགས་	འཇིགས་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
མྱུར་	མྱུར་	VERB
དུ་	ལ་	PART
བསྐྱབ་	བསྐྱབ་	NO_POS
ཏུ་	ལ་	PART
གསོལ་	གསོལ་	VERB
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
དབང་	དབང་	NOUN
བསྐུར་བ་	བསྐུར་བ་	VERB
ལ་	ལ་	PART
གཞུང་	གཞུང་	NOUN
ལྟ་	ལྟ་	OTHER
།		PUNCT
ཇི་ལྟ་		
བལྟམས་པ་	བལྟམས་པ་	VERB
༴		PUNCT
ས་གཞི་	ས་གཞི་	NOUN
སྤོ་	སྤོ་	NOUN
ཆུ་	ཆུ་	VERB
༴		PUNCT
དགའ་	དགའ་	VERB
ཆེན་	ཆེན་	NO_POS
ཁྱོད་	ཁྱོད་	PRON
བདག་	བདག་	PRON
སོགས་	སོགས་	DET
ན་	ནས་	PART
།		PUNCT
བསྲུང་	བསྲུང་	NO_POS
སྙམ་པ་	སྙམ་པ་	VERB
ས་	གིས་	PART
འདི་	འདི་	DET
འི་	གི་	PART
རྗེས་ཟློས་	རྗེས་ཟློས་	NOUN
མཛོད་	མཛོད་	NOUN
ཀྱི་	གི་	PART
བ་	བ་	NOUN
བརྗོད་	བརྗོད་	VERB
།		PUNCT
གཙོ་བོ་	གཙོ་བོ་	ADJ
ས་	གིས་	PART
ཇི་ལྟ་		
སོགས་	སོགས་	DET
།		PUNCT
ས་གཞི་	ས་གཞི་	NOUN
སྤོ་	སྤོ་	NOUN
ཆུ་	ཆུ་	VERB
སོགས་	སོགས་	DET
།		PUNCT
དེང་ནས་	དེང་ནས་	NO_POS
བརྩམ་	བརྩམ་	VERB
སྟེ་	སྟེ་	PART
སོགས་	སོགས་	DET
བྱ་	བྱ་	VERB
ལ་	ལ་	PART
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
དབང་	དབང་	NOUN
བསྐུར་བ་	བསྐུར་བ་	VERB
ཐོབ་	ཐོབ་	VERB
ན་	ནས་	PART
དམིགས་ཡུལ་	དམིགས་ཡུལ་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
ལྷ་	ལྷ་	NOUN
རྣམས་	རྣམས་	DET
དང་	དང་	NO_POS
སྐལ་པ་	སྐལ་པ་	NOUN
མཉམ་པ་	མཉམ་པ་	VERB
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
འདོད་ཡོན་	འདོད་ཡོན་	NOUN
བསྔོ་བ་	བསྔོ་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
ཨོཾ་	ཨོཾ་	X
བཛྲ་	བཛྲ་	NO_POS
ཨ་	ཨ་	X
མྲྀ་		NON_WORD
ཏ་	ཏ་	OTHER
ས་	གིས་	PART
བསང་	བསང་	OTHER
།		PUNCT
ཨ་	ཨ་	X
ཀཱ་	ཀཱ་	NO_POS
རོ་	རོ་	NOUN
སོགས་	སོགས་	DET
།		PUNCT
ཁ་དོག་	ཁ་དོག་	NOUN
དབྱིབས་	དབྱིབས་	NOUN
ལེགས་	ལེགས་	VERB
ཡིད་འོང་	ཡིད་འོང་	ADJ
རྒྱན་	རྒྱན་	NOUN
ཕྲེང་ལྡན་	ཕྲེང་ལྡན་	NO_POS
། །		PUNCT
ཕྱོགས་	ཕྱོགས་	NOUN
དུས་	དུས་	NOUN
ཀུན་	ཀུན་	DET
ན་	ལ་	PART
གཟུགས་མཆོག་	གཟུགས་མཆོག་	NO_POS
ཅི་	ཅི་	NO_POS
མཆིས་པ་	མཆིས་པ་	VERB
། །		PUNCT
དམིགས་ཡུལ་	དམིགས་ཡུལ་	NOUN
རྟེན་	རྟེན་	NOUN
གྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
ལ་	ལ་	PART
གཟུགས་	གཟུགས་	NOUN
འབུལ་	འབུལ་	NO_POS
ན་	ལ་	PART
།		PUNCT
བདེ་ཆེན་	བདེ་ཆེན་	NOUN
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
མཆོག་	མཆོག་	ADJ
གི་	གི་	PART
སྤྱོད་	སྤྱོད་	VERB
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
།		PUNCT
ཨོཾ་	ཨོཾ་	X
རཱུ་པ་	རཱུ་པ་	NON_WORD
ཀཱ་	ཀཱ་	NO_POS
མ་	མ་	PART
གུ་	གུ་	OTHER
ཎ་		NON_WORD
བཛྲ་	བཛྲ་	NO_POS
པཱུ་		NON_WORD
ཛི་	ཛི་	NO_POS
ཏེ་	སྟེ་	PART
ཨཱཿ་		NON_WORD
ཧཱུྃ་		NON_WORD
།		PUNCT
ཕྱོགས་	ཕྱོགས་	NOUN
དུས་	དུས་	NOUN
ཀུན་	ཀུན་	DET
ན་	ལ་	PART
ཟིན་	ཟིན་	VERB
དང་	དང་	NO_POS
མ་ཟིན་པ་	མ་ཟིན་པ་	NO_POS
འི་	གི་	PART
། །		PUNCT
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
ཚིག་	ཚིག་	NOUN
བརྗོད་	བརྗོད་	VERB
སྒྲ་སྙན་	སྒྲ་སྙན་	OTHER
ཅི་	ཅི་	NO_POS
མཆིས་པ་	མཆིས་པ་	VERB
། །		PUNCT
དམིགས་ཡུལ་	དམིགས་ཡུལ་	NOUN
རྟེན་	རྟེན་	NOUN
གྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
ལ་	ལ་	PART
སྒྲ་	སྒྲ་	NOUN
འབུལ་	འབུལ་	NO_POS
ན་	ལ་	PART
། །		PUNCT
བདེ་ཆེན་	བདེ་ཆེན་	NOUN
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
༴		PUNCT
ཨོཾ་	ཨོཾ་	X
ཤབྡ་		NON_WORD
ཀཱ་	ཀཱ་	NO_POS
མ་	མ་	PART
༴		PUNCT
ཕྱོགས་	ཕྱོགས་	NOUN
དུས་	དུས་	NOUN
ཀུན་	ཀུན་	DET
ན་	ལ་	PART
ཙནྡན་	ཙནྡན་	NOUN
སྦྲུལ་	སྦྲུལ་	NOUN
སྙིང་	སྙིང་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
ཨ་གར་	ཨ་གར་	NO_POS
ནག་	ནག་	VERB
སོགས་	སོགས་	DET
དྲི་མཆོག་	དྲི་མཆོག་	NO_POS
ཅི་	ཅི་	NO_POS
མཆིས་པ་	མཆིས་པ་	VERB
། །		PUNCT
དམིགས་ཡུལ་	དམིགས་ཡུལ་	NOUN
རྟེན་	རྟེན་	NOUN
གྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
ལ་	ལ་	PART
དྲི་	དྲི་	NOUN
འབུལ་	འབུལ་	NO_POS
ན་	ལ་	PART
། །		PUNCT
བདེ་ཆེན་	བདེ་ཆེན་	NOUN
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
༴ །		PUNCT
ཨོཾ་	ཨོཾ་	X
གནྡྷེ་		NON_WORD
ཀཱ་	ཀཱ་	NO_POS
མ་	མ་	PART
༴		PUNCT
ཕྱོགས་	ཕྱོགས་	NOUN
དུས་	དུས་	NOUN
ཀུན་	ཀུན་	DET
ན་རོ་	ན་རོ་	PROPN
དང་	དང་	NO_POS
བཅུད་ལྡན་པ་	བཅུད་ལྡན་པ་	OTHER
འི་	གི་	PART
། །		PUNCT
རོ་མཆོག་	རོ་མཆོག་	NO_POS
ཁྱད་པར་	ཁྱད་པར་	NOUN
འཕགས་པ་	འཕགས་པ་	VERB
ཅི་	ཅི་	NO_POS
མཆིས་པ་	མཆིས་པ་	VERB
། །		PUNCT
དམིགས་ཡུལ་	དམིགས་ཡུལ་	NOUN
རྟེན་	རྟེན་	NOUN
གྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
ལ་	ལ་	PART
ཟ་	ཟ་	NOUN
འབུལ་	འབུལ་	NO_POS
ན་	ལ་	PART
། །		PUNCT
བདེ་ཆེན་	བདེ་ཆེན་	NOUN
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
༴		PUNCT
ཨོཾ་	ཨོཾ་	X
ར་ས་	ར་ས་	PROPN
ཀཱ་	ཀཱ་	NO_POS
མ་	མ་	PART
༴		PUNCT
ཕྱོགས་	ཕྱོགས་	NOUN
དུས་	དུས་	NOUN
ཀུན་	ཀུན་	DET
ན་	ལ་	PART
འཇམ་མཉེན་	འཇམ་མཉེན་	NO_POS
འཁྲིལ་	འཁྲིལ་	NO_POS
ཆགས་པ་	ཆགས་པ་	VERB
འི་	གི་	PART
། །		PUNCT
རེག་བྱ་	རེག་བྱ་	NOUN
འི་	གི་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
འཕགས་པ་	འཕགས་པ་	VERB
ཅི་	ཅི་	NO_POS
མཆིས་པ་	མཆིས་པ་	VERB
། །		PUNCT
དམིགས་ཡུལ་	དམིགས་ཡུལ་	NOUN
རྟེན་	རྟེན་	NOUN
གྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
ལ་	ལ་	PART
གོ་	གོ་	NOUN
འབུལ་	འབུལ་	NO_POS
ན་	ལ་	PART
། །		PUNCT
བདེ་ཆེན་	བདེ་ཆེན་	NOUN
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
༴		PUNCT
ཨོཾ་	ཨོཾ་	X
སྤརྴེ་		NON_WORD
ཀཱ་	ཀཱ་	NO_POS
མ་	མ་	PART
གུ་	གུ་	OTHER
ཎ་		NON_WORD
བཛྲ་	བཛྲ་	NO_POS
པཱུ་		NON_WORD
ཛི་	ཛི་	NO_POS
ཏེ་	སྟེ་	PART
ཨཱཿ་		NON_WORD
ཧཱུྃ་		NON_WORD
།		PUNCT
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
།		PUNCT
འདོད་ཡོན་	འདོད་ཡོན་	NOUN
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
མཛོད་	མཛོད་	NOUN
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
། །		PUNCT
ལོངས་སྤྱོད་	ལོངས་སྤྱོད་	NOUN
ཆད་པ་	ཆད་པ་	VERB
མེད་པ་	མེད་པ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
རྩོད་པ་	རྩོད་པ་	VERB
མེད་	མེད་	VERB
ཅིང་	ཅིང་	PART
འཚེ་	འཚེ་	NO_POS
མེད་པ་	མེད་པ་	VERB
། །		PUNCT
རང་དབང་	རང་དབང་	NOUN
དུ་	ལ་	PART
ནི་	ནི་	NO_POS
སྤྱོད་པ་	སྤྱོད་པ་	VERB
ར་	ལ་	PART
ཤོག་	ཤོག་	VERB
།		PUNCT
ཁ་ཟས་	ཁ་ཟས་	NOUN
བསྟབས་པ་	བསྟབས་པ་	VERB
འདི་	འདི་	DET
ཡི་	གི་	PART
མཐུ་	མཐུ་	NOUN
ས་	གིས་	PART
། །		PUNCT
འཁྲུལ་སྣང་	འཁྲུལ་སྣང་	OTHER
འཇིགས་སྐྲག་	འཇིགས་སྐྲག་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཞི་	ཞི་	VERB
། །		PUNCT
བར་དོ་	བར་དོ་	NOUN
རང་	རང་	PRON
ངོ་འཕྲོད་	ངོ་འཕྲོད་	NO_POS
གྱུར་	གྱུར་	VERB
ན་	ནས་	PART
། །		PUNCT
དག་པ་	དག་པ་	VERB
འི་	གི་	PART
ཞིང་	ཅིང་	PART
དུ་	ལ་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
ར་	ལ་	PART
ཤོག་	ཤོག་	VERB
།		PUNCT
བྱང་བུ་	བྱང་བུ་	OTHER
མེ་	མེ་	NOUN
ར་	ལ་	PART
བསྲེགས་	བསྲེགས་	NO_POS
ན་	ནས་	PART
ལམ་བསྟན་	ལམ་བསྟན་	NO_POS
བྱ་	བྱ་	VERB
། །		PUNCT
བསྲེགས་	བསྲེགས་	NO_POS
ན་	ལ་	PART
ཐུན་	ཐུན་	NOUN
བཞི་	བཞི་	NUM
འམ་	གམ་	PART
།		PUNCT
མཉམ་མེད་	མཉམ་མེད་	ADJ
དྭགས་པོ་	དྭགས་པོ་	OTHER
བཀའ་	བཀའ་	NOUN
བརྒྱུད་	བརྒྱུད་	NO_POS
སོགས་	སོགས་	DET
སྐབས་	སྐབས་	NOUN
དང་	དང་	NO_POS
བསྟུན་	བསྟུན་	NO_POS
། །		PUNCT
མེ་	མེ་	NOUN
སྦ་	སྦ་	PROPN
ར་	ལ་	PART
ནི་	ནི་	NO_POS
།		PUNCT
ཚེ་	ཚེ་	NOUN
འདའ་	འདའ་	VERB
རྒྱུད་	རྒྱུད་	NOUN
ཀྱི་	གི་	PART
མ་	མ་	PART
དག་པ་	དག་པ་	VERB
འི་	གི་	PART
། །		PUNCT
ཕུང་པོ་	ཕུང་པོ་	NOUN
ཁམས་	ཁམས་	NOUN
དང་	དང་	NO_POS
སྐྱེ་མཆེད་	སྐྱེ་མཆེད་	NOUN
རྣམས་	རྣམས་	DET
། །		PUNCT
སྐུ་ལྔ་	སྐུ་ལྔ་	OTHER
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ལྔ་	ལྔ་	NUM
ཡི་	གི་	PART
མེ་	མེ་	NOUN
ས་	གིས་	PART
། །		PUNCT
བསྲེགས་པ་	བསྲེགས་པ་	VERB
ས་	གིས་	PART
བྱང་	བྱང་	NOUN
ཞིང་	ཅིང་	PART
དག་པ་	དག་པ་	VERB
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
། །		PUNCT
རྩ་སྔགས་	རྩ་སྔགས་	NO_POS
བརྗོད་	བརྗོད་	VERB
ཅིང་	ཅིང་	PART
མིང་བྱང་	མིང་བྱང་	NO_POS
བསྲེགས་	བསྲེགས་	NO_POS
ལ་	ལ་	PART
ཐལ་བ་	ཐལ་བ་	NOUN
གཙང་	གཙང་	PROPN
ས་	ས་	ADP
ར་	ལ་	PART
དོར་	དོར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
ལམ་བསྟན་	ལམ་བསྟན་	NO_POS
ནི་	ནི་	NO_POS
།		PUNCT
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
རིན་ཆེན་	རིན་ཆེན་	OTHER
དཔལ་	དཔལ་	OTHER
ཞིང་	ཅིང་	PART
དུ་	ལ་	PART
། །		PUNCT
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
རིན་ཆེན་	རིན་ཆེན་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
བྱུང་བ་	བྱུང་བ་	VERB
། །		PUNCT
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
རིན་ཆེན་	རིན་ཆེན་	OTHER
འོད་ཟེར་	འོད་ཟེར་	NOUN
གྱིས་	གིས་	PART
། །		PUNCT
རིན་ཆེན་	རིན་ཆེན་	OTHER
ཕྲེང་བ་	ཕྲེང་བ་	NOUN
རྣམ་དག་པ་	རྣམ་དག་པ་	ADJ
། །		PUNCT
ཚོགས་	ཚོགས་	NOUN
ཀྱི་	གི་	PART
ལམ་	གམ་	PART
དང་	དང་	NO_POS
སྦྱོར་བ་	སྦྱོར་བ་	VERB
འི་	གི་	PART
ལམ་	གམ་	PART
། །		PUNCT
མཐོང་བ་	མཐོང་བ་	VERB
འི་	གི་	PART
ལམ་	གམ་	PART
དང་	དང་	NO_POS
བསྒོམ་པ་	བསྒོམ་པ་	VERB
འི་	གི་	PART
ལམ་	གམ་	PART
། །		PUNCT
བླ་	བླ་	NOUN
ན་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
ལམ་	གམ་	PART
། །		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
བར་ཆད་	བར་ཆད་	NOUN
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
ལམ་	གམ་	PART
། །		PUNCT
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
གྲོལ་བ་	གྲོལ་བ་	VERB
འི་	གི་	PART
ལམ་	གམ་	PART
དག་	དག་	DET
ལ་	ལ་	PART
། །		PUNCT
བརྟེན་	བརྟེན་	VERB
ན་	ནས་	PART
སྡིག་པ་	སྡིག་པ་	VERB
ཀུན་	ཀུན་	DET
སྦྱངས་	སྦྱངས་	VERB
ཏེ་	སྟེ་	PART
། །		PUNCT
འཕགས་པ་	འཕགས་པ་	VERB
འི་	གི་	PART
ལམ་	གམ་	PART
དེ་	དེ་	DET
ར་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
ར་	ལ་	PART
ཤོག་	ཤོག་	VERB
།		PUNCT
ཨོཾ་	ཨོཾ་	X
རཏྣེ་		NON_WORD
རཏྣེ་		NON_WORD
མ་	མ་	PART
ཧཱ་		NON_WORD
རཏྣེ་		NON_WORD
རཏྣ་		NON_WORD
སམྦྷ་		NON_WORD
ཝེ་		NON_WORD
རཏྣ་		NON_WORD
ཀི་	ཀི་	ADP
ར་	ར་	ADP
ཎེ་		NON_WORD
།		PUNCT
རཏྣ་		NON_WORD
མཱ་	མཱ་	NO_POS
ལ་	ལ་	PART
བི་	བི་	NO_POS
ཤུདྡྷེ་		NON_WORD
ཤོ་	ཤོ་	NOUN
དྷ་		NON_WORD
ཡ་	ཡ་	NOUN
སརྦ་	སརྦ་	NO_POS
པཱ་	པཱ་	NO_POS
པཾ་		NON_WORD
ཧཱུྃ་		NON_WORD
ཕཊ་		NON_WORD
།		PUNCT
པདྨ་	པདྨ་	NOUN
འདམ་	འདམ་	NO_POS
གྱིས་	གིས་	PART
མ་	མ་	PART
གོ་	གོ་	NOUN
ལྟ་	ལྟ་	OTHER
། །		PUNCT
སྲིད་	སྲིད་	NOUN
གསུམ་	གསུམ་	NUM
དྲི་མ་	དྲི་མ་	NOUN
ས་	གིས་	PART
མ་	མ་	PART
གོ་	གོ་	NOUN
ཤིང་	ཅིང་	PART
། །		PUNCT
སྲིད་པ་	སྲིད་པ་	VERB
འི་	གི་	PART
པདྨོ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
བྱུང་བ་	བྱུང་བ་	VERB
། །		PUNCT
བདེ་བ་	བདེ་བ་	VERB
ཅན་	ཅན་	PART
དུ་	ལ་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
ར་	ལ་	PART
ཤོག་	ཤོག་	VERB
།		PUNCT
ཨོཾ་	ཨོཾ་	X
པདྨེ་		NON_WORD
པདྨེ་		NON_WORD
པདྨ་	པདྨ་	NOUN
སམྦྷ་		NON_WORD
ཝེ་		NON_WORD
མ་	མ་	PART
ཧཱ་		NON_WORD
སུ་	ལ་	PART
ཁ་	ཁ་	PRON
ཝ་	ཝ་	OTHER
ཏཱི་		NON_WORD
གཙྪནྟུ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
། །		PUNCT
ཚེ་	ཚེ་	NOUN
འདའ་	འདའ་	VERB
དེ་ཉིད་	དེ་ཉིད་	NOUN
བདེ་བ་	བདེ་བ་	VERB
ཅན་	ཅན་	PART
ཏུ་	ལ་	PART
སྐྱེ་	སྐྱེ་	VERB
ཏེ་	སྟེ་	PART
དེ་	དེ་	DET
འི་	གི་	PART
རྒྱུ་རྐྱེན་	རྒྱུ་རྐྱེན་	OTHER
བརྟགས་པ་	བརྟགས་པ་	VERB
ས་	གིས་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
འི་	གི་	PART
མཐུ་	མཐུ་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
ཤེ་	ཤེ་	VERB
ན་	ནས་	PART
འདི་ཉིད་	འདི་ཉིད་	OTHER
དུ་	ལ་	PART
ལྷགས་	ལྷགས་	NO_POS
ཏེ་	སྟེ་	PART
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
དང་	དང་	NO_POS
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
ལ་	ལ་	PART
